label,review
0,太忽悠人了，质量太太太差，朋友们别买了
0,十个有五公斤吗？不是说有二十到二十五个的吗？
1,自从用了男士清扬我的头发不油了，家里不用买两种洗发水，我一直用老公的清扬，很舒服，不油也不打岔
1,今天上午订单，下午就收到了，送货速度很快，态度很好。已经吃了一个，很甜的。
1,不贴身，宽松的，质量还行。一分钱 一分货吧
1,味道还可以，清香型，份量足，大品牌，我喜欢
0,真的和网上看的差别真大，好垃圾
0,极差！吃了三次拉了三次肚子，没有造谣，即使赔了钱也太差劲了！！！不知道对身体有没有影响，体验很差。
0,这叫中果，还没手大，又小皮又厚，剥开肉也就鸡蛋大，太坑了。小果是不是没肉了？最不愉快的一次购物体验，而且大多都是放了好久的。
0,此时的切糕可是一个贬义词 蒙牛这些傻逼是不是以为切糕很高级呀
1,"贵宾楼又经过了改造,入住更舒适了,以前只有3个楼面现在有了5个,感觉房间更大了一些.最有特色的还是所处位置的安静,房间隔音还马马虎虎,夜里能听到隔壁的电话声音.但是作为一家五星酒店,怎么可以容忍美容美发部门对客人每天一次的电话骚扰呢?"
1,还可以吧 价格有点小贵 第一买 总体来说还是比较满意的。以后会多多来的
0,最近变成了四星，好像房间装修过了。餐厅也装修过了。早餐不错。呵呵，继续努力哦
1,裤子很舒坦，质量非常好，值得买！物流也很快
0,看着图片清晰，完全是我手机相机好啊。要疯掉了。
0,不是正品。不是正品。不是正品。别买！
0,价格太高，不是一般人用得起。如果5000元以下就差不多。
1,刚到货尝了下，不错果果又脆又甜。
1,第一天下单付款，第二天就送到，可能是有现货的缘故吧，顶一下！
0,拿了很多别人的哲理小故事来介绍论语，实在无聊
0,本来就不爱看小说，买来之后翻了几页没心思了，送人了
1,穿起来很合身颜色也对弹性好很舒服
0,我想知道这是什么意思！
0,上衣质量太差！
0,我可能买了瓶JIA的的生姜洗发水，一点生姜味都没有。冼出来头发一点都不柔顺。
0,垃圾中的战斗机，提醒广大消费者切莫购买，已经亲自体验，连4g都带不动，各种水吧，当我们一点常识都没有？还当地网络信号不好，我几个手机放旁边，再仔细看看那个包装，那个所谓的劣质充电器，我都心慌。
1,我也是看了大家的评论才决定给三岁多的女儿购买这套书的，这也是我第一次在当当购书。虽然是四岁的，但是有些内容女儿学起来还比较轻松，有一些理解起来就有点困难，慢慢来吧。女儿最感兴趣的就是带有sticker的学习内容，每次都是她主动提出要学习，而且是先挑选有stickers的内容来学，顺便还学会了stickers这个单词呢。一套很值得购买的书
0,一间非常老旧的酒店，大概就是离机场比较近吧
0,很一般。性价比很差。跟上海的快捷酒店相比，价格贵，服务差；外面空气不错。但是内部装修亟待改善；窗户的高度太低，不小心会摔下去；令人匪夷所思的是，订的是大床房，但是床却是坏的；感觉很不好。
0,前台服务态度好差，投诉电话酒店没有。
1,1.高硬度的塑料翻盖不仅具备较佳的耐磨性，对“脆弱”的触摸屏也起了很好的保护作用
0,较偏，房间小，显旧，尤其地毯脏。
1,相当划算 物有所值 喜欢这个香味 三天洗一次头
0,#给我一个支点，我可以翘起整块切糕# 蒙牛的标语是不是应该改成没有最坑爹只有更坑爹。敢于黑自己就不要删微博
1,东西不错，给长辈买的
1,一直都是喜欢潘婷系列的，洗的头发后效果很不错，头发没以前那干燥了，以后还在京东买。
1,"那个廊灯确实很恐怖,半夜经常会亮起,还关不掉,问服务员,她说那灯就那样.晕"
0,房间设施一般！唯一方便的就是有免费班车去机场。
0,蒙牛特仑苏是不是有问题？每喝一次都拉肚子其他牌子牛奶喝了就没事~
0,各方面都挺好，物流快递服务都还行，最重要的质量问题，不新鲜还贵，第一个切开没甜味，没法形容，第二有点坏了，第三个直接丢了，没办法只能给个差评了
0,如果618都这样，不晓得双11京东还能几个月才发货吧
1,好好好好好好好好好好好好好好好好
0,差劲，苹果各个都是棉的，一点不脆，好久没吃到这种给老太吃的苹果了
1,服务很好。硬件设施3星，服务可以到4星。从我下车，到房间，行李都有人帮忙提着，就没碰我的手。车位少，需要提前告知预留车位。位置非常好，就在市政府不远，到码头、海边都很近。不过不是临海的酒店。卫生也不错，就是热水比较小。总体来说，服务很好，卫生很好，硬件就是正常的3星。
0,包装不咋地，新买回来，瓶子里面的洗发水撒的哪都是，包装盒也有，瓶子上也有
1,老公一直爱穿花花公子的裤子，的确裤子质量很好，摸着很舒服，是棉布的。上身效果很好，颜色也好看。
0,我很少评论，但这个一共就三个火龙果 坏了俩，怎么说？
1,很不错，很实惠，闻着很好闻，特别好用，快递很给力，谢谢京东快递
0,空洞，都是一些网上东拼西凑的东西
1,本人购机已经有一个星期了，在这段时间里，对其的优缺点也有了个初步的感想，现记录如下。 优点： 1 ，整体造型不错，大气、稳重，比较适合男性朋友使用。 2 ，和诺基亚以前的 4096 色的 CSTN 的屏幕相比，屏幕质量有了个飞跃，达到了时下手机的主流配置。 3 ，闹铃有了很大的改善，不但支持关机闹钟，还支持了重复闹铃，对上班族来说就可以不用天天调闹钟了。 4 ，时钟在更换电池的情况下，不需要开机是再次设定时间了。 5 ，录音功能在通话过程中很有作用。 6 ， 16 和弦的铃声穿透力很强，调到最大也基本无破音现象。
0,苹果不好吃，酸的，一点都不甜！
0,味道尽管没有什么问题，但肯定很不新鲜，一直很满意京东生鲜的，这次稍有遗憾。
1,好评，通话荣耀平板T1-823L，移动、联通通讯。好评，创建文明，感恩有你。
0,一分是给快递小哥的，果实太难吃了！
1,沙宣西洗护套装 还有小瓶便携装 方便实用 物流也很给力 以后继续支持
1,非常好，一次买了十二个，做为销售队伍的奖品，很是高大上！
0,质量不是很好
1,质量非常好。摸起来舒舒服服的，我买了两件。不过就是发同一样的颜色来，不过没关系。不影响心情
1,很好，家里买大件和电子产品一直是在京东。值得信赖。
1,这套书是手绘书，很可爱的笔线，纸质非常好。每本都薄薄的，讲一个故事情节，但足以教会小朋友一些好日常习惯、让小朋友们更自信、更有礼貌、更能表达自己的意愿。这套薯是每晚囡囡睡觉前必读的书之一，她百读不厌，每次听都是津津有味，她甚至会提前跟我说：“妈咪，下来小熊会怎样怎样，小白兔会怎样怎样......那样不乖，要这样做才对......”这套书也是推荐给家有一岁半宝宝的妈咪
0,停车不方便，要等保安下来很慢，前台服务态度很一般，尤其房间毛巾黑黑的，有很旧，坏的有窟窿～
1,裤子很不错，有弹性布料也厚实
1,屏幕很亮丽，非常悦目，各项指标都在购买前预料中，质量不错，外观也秉承HP的传统机型
0,充电时间久，充满后用不了2个小时又没电了，刚买不到15天降价*还不让退货。
0,酒店前台相当的不专业呀，五星级酒店还有这样的前台真是不容易
0,太卡了！什么也没打开，就说内存不够，我明白，3G的运行内存到底死去哪里了！！！
0,这有个缺陷，就是分辨率。看优酷，有一种虚像。
0,十分差，服务，环境，从大堂到房间要行一段路，真 离谱xxxx
0,第一次网上买，就到处漏。以后不敢买了
1,感觉比夏天去海边好，入住率比我想象要多一些，很安静
0,不好用，洗过头后，满头头皮屑
0,卫生真的很差，一进房间就是一股酸酸的，发霉的味道，地毯以及沙发都是很脏的才开业没几年就这样子，说明了它们不善于管理保养!!!以后都不会入住!
1,速度快的没话说，东西也不错，挺理想的
1,很划算啊，去超市看对比了一下，发现京东上更便宜，应该是真的，还没开始用，很划算，喜欢在京东上买，当天买当天到货，么么哒
0,这个酒店唯一的优点就是位置好，离徐家汇地铁站很近，逛街也方便。房间隔音相当差，床垫也很硬，早餐基本没啥可吃的，服务员态度也很一般。上网另外收费，44一天，0.44一分钟，网速还可以，但是老掉线。前台服务员的态度一般，餐厅服务员更差，基本就是站在那一起聊大天。以后宁愿住远点，可能也不会选择这家酒店了。
1,大促囤货，原价129，折算后和沐浴露一起才八十来块，合算
0,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦
0,看起来还是赣州蒙牛分公司出品。这让我等喝不起国外牛奶的赣州小市民情何以堪。。看来蒙牛奶不敢喝了。。 太伟大了 转发微博
1,1.装修还不错，但是整个酒店感觉不大气2.除了电视越显小气，房间总体入住还舒适，隔音不错，不像圣庭苑酒店世纪楼，晚上睡觉都能听到隔壁抽水马桶的声音3. 早餐品种不多，一般般
0,国航坚持送蒙牛，我批评过好几次，可惜他们不听我的，哈。支持老罗促进国内航空业的服务质量。
0,都不送一张贴膜，大过年的店都关门了上哪去贴贴膜，等过完年就怕小孩子玩的屏幕抓坏了
0,应该是假的，和实体店买的不一样，干燥，稀释了似的
0,显示屏清晰度不够，在白色背景下是灰蒙蒙的，如同磨砂玻璃，不白亮，整个屏幕有无数雪花点或横条。俗称“雪花屏”。优化大师检测结果是：友达品牌的屏幕，制造日期为：2006年第一周。
1,昨天晚上下的单今天下午就到货了，打开看了跟我在商场里买的是一模一样，是正品，不错，快递员也不错
0,物流很给力，就是物流也是要求才送到户，但是安装的时候搞的有的不愉快，因为是老房子想给厨房安个热水管，师傅必须用他的材料，要不不给安装。说也不保修，最后我自己找人装的，花的钱无所谓。希望以后可以可以因地制宜。有的霸王条款的味道。总之不是太愉快。
1,很好！很喜欢。
1,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快"
0,刚收到货，外包装破损，里面还有污染，大家不要买，一份钱还是一份货。大家还是去超市上买，感觉收到货影响就不好。
1,不错，买来看电影，屏幕够大的！
0,再也不喝蒙牛了
1,已经买两个了，用着还不错
0,一星是给快递员的，装了卡后盖子都不能盖严实，跟客服反应问题一直跟我扯是卡的规格问题，microSD卡能有其他大小？
0,此款（银丝带）性价比我开始预订的那款要低。 原本已经下单，但付款后却发现无货，无奈只能加300块拿了这款
1,做活动，一下买了三条，第二次购买了，很好
1,酒店确实不错。出行也方便。自助晚餐没有去吃，不知道如何。早餐就餐环境不错，但是有人在里边吸烟，不爽。服务员不热情，没有主动提供热饮，比如茶或咖啡等等。住的A，不知道其他两栋怎么样。房间舒服，但是宽带似乎不太好用，经常莫名其妙断线。下次还会入住。补充点评 2008年7月8日 ： 哦，对了，值得一提的是，１５％的服务费问题。我那天去得比较晚，２点过没吃午餐，就去了２楼的西餐厅，吃了一个咖喱牛肉饭，很不好吃。牛肉我基本没动，老，而且没味道，相信收盘子的人看到了。咖喱汁也稀稀的，不成功。耗时３０多分钟，里边的土豆并没有很熟。希望改进。１５％的服务费，得有服务，如果借鉴国外的做法，再结帐单上，有一栏小费，如果客人觉得好，就写上一个数字，奖励给酒店，比这种强行收取来的好。所以这里要扣分。
1,本次入住黎明国际酒店，总体感觉不错。原来对东北地区的服务水平有不太好的影像，这次入住，无论是前台，还是楼层服务员均热情和蔼，有求必应。只是作为一家五星级酒店，上网还要收费，不太理解。本次入住上网了，但结帐时忘了付费，不太好意思（20元），如下次还能入住，一定给补上。
0,不满意，商家太励瑟了，耳机和保护套都没配置。
1,这样苹果真的很好。很好发货快，京东值得信赖!赞！
1,速度跟态度都挺好但是你告诉我穿几天就全是毛毛是什么鬼
1,本人是一名大一学生，大一的生活一直处于浑浑噩噩的状态，直到我看到了这本书。它对于我的意义远远大于一本书。《杜拉拉升职记》让我开始重新审视自己的生活，开始规划自己的未来，在今后，我希望我能向拉拉一样所向无敌。人际关系的交际技巧，与上司下属的巧妙沟通，善于利用学习机会，每一次的金玉良言，我想说，杜拉拉不仅仅给在职的白领以启迪，她势必将改变我的生活。真的谢谢作者。
1,苹果挺脆，籽核挺小，挺甜，包装不错，没有磕碰坏的。
1,第一次京东购买潘婷洗发水，以前用过这个牌子产品还不错。这次买了套装好几瓶，反正是消耗品。用的完。
0,差评！！！
0,停止在京东水果，太小了。太缺德了，太欺负人了，大家都来看看。
1,产品很好也很满意，做工很精细。质量和性能也很超值，就是微星的售后服务点只在省会城市，很不方便。
0,前台服务人员态度非常的差 房间也是脏乱差 之所以选择这家是因为离机场近 不会第二次入住
0,三个霉了两个，一个已经腐烂，一个上面都是霉斑
1,外观漂亮，做工优秀，键盘手感很好，功能齐全，配置满足一般娱乐办公，led屏幕，ddr3，都是比较主流的配置，指纹 麦克，摄像头，读卡器，蓝牙，功能丰富，最主要的就是这个品牌这个价格，绝对性价比冠军！强烈推荐购买！
1,酒店环境不错，房间的设施及其他服务也很到位。问题有这样几个，其一，酒店前台接待效率太低，入住接待仅为一人，在比较忙的时候其他四个服务员即使空着也只是傻看。其二，酒店提供给我的浴巾有很明显的汗味，当然，我们可以谅解是天气的原因，但这样的天气是不是更应该做好这方面的清洗工作，虽然稍后和他们反映后立即给我送了两条干净的，但对留在房里的两条有异味的浴巾酒店显得丝毫不在意。其三，所谓这样的高级酒店，中餐厅的味道还算不错的，虽然价格高些，但好在品质还是有保证，但早餐实在令人觉得差距太夸张，和酒店的服务天壤之别，不但味道有待好好改善，添菜的速度也应该好好管理一下了，虽然早上人多，菜吃的快，但我看到的几乎都是空盘，况且早餐时间是7.00-9.30，我8点多久已经这样的情况，那9点去的客人岂不是看空盘子吃饭了。综上所述，酒店虽然总体还是不错的，但有些方面还是应该注意自己的细节。如果从我个人来说，如果再去恐龙园，也不愿意再入住你们的酒店的。个人觉得住市中心可能来的更实惠，距离也不算远，打车也就20块左右了。
1,在北京属于比较实在的酒店，环境、房间、服务都还不错，网速稍嫌慢些，早餐经常要零点，比较慢，不太方便。行政标准间隔音效果极差，标准间隔音效果要好得多。
0,"实用性不强,看了几页就看不下去了."
1,很不错，洗的很干净，量比较大，够一年用了吧
1,每次都是打折的时候买，18.7非常划算
1,参加“蒙牛消费者体验团”的童鞋们，上午探访蒙牛眉山工厂，中午品尝东坡肘子等特色眉山菜，下午游览著名景点三苏祠。行程很满哦
1,东西给客户用的，还不错
0,之前在京东买东西就不怎么满意了，包装弄坏凑合用，这次是彻底讨厌京东了，下单时没注意看没特别交代给我开了电子发票，补纸质发票要自付邮费，我没注意是我的错，但买了***东西不能送我个运费吗？送快递那个更牛逼，说我得迁就他的时间拿件，真心激心的网购，以后再也不来京东买东西了。
1,非常不错哦。。裤子柔软适中，店家服务超级棒。下次还会来光顾哦。
0,实话说，此酒店有愧其大堂挂的四星的牌子。房间除了面积尚可外装修和内置相当一般，恐怕还达不到三星标准。只有一些房间有网络，虽然很先进的用wifi，但是信号非常弱。洗澡的时候发现没有沐浴液，服务员的工作态度十分马虎。
1,我是今年3月1号买的机器，当天买回来的那个的确有死机的情况，后来我去找东信的售后，他们给换了个新的，后来这个用的还好，一直都没有大家所说的死机的情况。
1,很好给男朋友买的。我看了看裤子质量真心不错。然后男朋友穿起来挺好的！打算再在这家店铺给男朋友买一件衣服！因为男朋友也很满意这次买的裤子！????最主要的是老板很热情！服务态度很好！哈哈。服务很热情 卖家态度好 客服很耐心
1,很不错的，快又便宜，值得一买
0,1. 机身不能存短信； 2振机的感觉不明显； 3.电池待机时间短； 4.不能把开关机的声音和接通电话提示声音去掉； 5.按键很硬，手感很差； 6.机身金属漆容易磨掉； 7.没有网站提供铃声下载； 8.没有红外线和蓝牙接口，不支持WAP、GPRS和JAVA功能； 9. 不支持彩信；
1,机器买了十天了，这些天一直在用，确实不错，做工很好，外观很棒！重量也控制的不错，电源很mini
0,包装盒破碎，连基本的纸箱都没有。
1,性价比高，包装完好，这个系列的没用过，效果如何用过后再评
0,虽然是贵宾楼，但安排的最后一间，采光不好，和对面楼挨的太近，没法打开窗帘。服务一般，每天都下午才打扫，感觉不值
1,08年4月初住过一夜。总体感觉不错，特别是对着钟山的那一面，隔壁是南京博物馆，也有许多好东西看。就是楼下什么淮扬菜的餐厅贵了点，菜也一般。还想说一句，就是来了几次南京，感觉都是那么好！补充点评 2008年4月27日 ： 记得说下缺点，就是上网要钱！作为五星级酒店，没必要那幺小气吧？
0,白天没有热水，洗手间里竟然还有蚂蚁在爬，很小的淋浴房，没有浴缸，没有电梯。早餐简单的难以想象。电脑还有病毒，隔音很差，窗台上可以爬进爬出，很不安全。反正，不像三星的酒店。
0,一箱里面3个烂了2个，而且有1个是很烂了的，良心何在？
0,说是新老包装随机发其实都是老包装，就没有发膜，买了两次了都是这样，介绍上说有其实发来的货都没有，连个客服都没有，弄个什么机器人来糊弄人，欺骗消费者，给一星都是好的了
0,味道太浓，产品不浓缩，和在美发店拿的产品不一样…
0,苹果不新鲜，外面好看，里面都腐烂了
0,吃货在蒙牛工业园
1,今天的早餐吃得好满足！（桃李小热狗面包＋双汇酷辣肉派＋比利时焦糖饼干＋蒙牛酸酸乳草莓味）人生太完满啦！哈哈哈开心得爷忍不住再次自爆一张
1,很好用，很清溪，不卡。
0,"非常糟糕的酒店,住了1天,停电两次,酒店装修的材料很劣质,甲醛的味道让人睁不开眼睛.地理位置也很差,打车很不方便,每次出去都要让前台提前叫车."
0,苹果不大理想，还不如店里买的。还有两个烂的
1,感觉蛮好的
0,哎蒙牛怎么有脸调笑人家小切糕呢？ 蒙牛NULL-1意思是小切糕微博上被骂了一次就这样了，我蒙牛天天被爆菊现在还好好的活在各大超市的货架上。 意思是蒙牛比切糕还黑，比切糕还重，比切糕还贵
1,感觉还可以，还有点小贵，原价购买不合算！网购还是蛮方便的。
1,买给老婆的，她就喜欢大屏手机，看视频一个字 爽！
0,这本书的内容太简单了，适合1岁-2岁宝宝读。
0,只有一块电池，没用也不知道待机时间，来电声音小的可怜，接不上电话就失去了带手机的意义
1,没什么说的了，第二次入住，很满意。房间整洁大气，服务规范热情，交通也很方便——离火车站和汽车站都是起步价多一点点。价格也便宜，咖啡吧可以提供商务套餐（虽然品种不怎么丰富，但是一个人吃也不讲究）。
1,"这个如家算是离SOHO现代城最近的一个了,打车一个起步就可以到SOHO现代城的地铁.出差去住了8天.预定的时候跟携程的工作人员说不要靠近电梯不要走廊尽头的,入住的时候果然给安排妥当.前台服务人员态度都很亲切.住进去发现宽带不能上网,要求换房,但是当天已经没有空房了.我也无所谓啦.等第二天有了空房,果然就给我换了一间...早上10块钱的早餐算是很丰盛了,炒菜也不错,很家常风味的那种.地下的保健中心可以叫足疗到房间里按摩.手法还算过的去.最后全开了餐饮发票里,回来可以报销了哈哈...总的来说,200多块钱的宾馆,这个如家算是性价比很高的了."
0,"豪华大床房没有床头灯,光线暗,和照片介绍不符,还有就是床垫睡着不舒服,靠马路的话,关上窗户汽车声音也很清楚,住了两晚都没睡好"
1,确实很好的吃的，吃了5个了，价格还是这样的便宜的，质量很好
1,在4535G-722G25Mn与这款两者之间挑了比较长时间，当时两者都是3999，最后还是决定要了这款，看中它是Intel平台，性能好些，而且DDR3内存也是未来的趋势，又多个内置摄像头，而且多送100京券。
1,不错，送货速度快，商品也不错。包装的很漂亮
1,六一买给宝贝的儿童节礼物，这可是宝贝的第一件电子产品，玩的倍开心。我的手机就是华为的，信赖他家的产品。
0,酒店班车太差劲，让我们在机场等了很长时间。
0,好几个烂芯的苹果，越来越差了，物流还慢
1,酒店是新装修，劳动西路，离田汉大剧院很近，看表演方便
1,真心不错，各方面感觉都很惊喜，支持华为、支持国货！
0,平板真不咋的，像素太低，照出的照片不好，特别是清晰度和颜色
1,优秀的外观，轻薄的分量，完美的性能。 当然，都是和同类上网本相比而言。 预装了linux，需要自己找xp装。 但是linux的硬盘mbr和xp的不一样，所以，用winpe装系统的朋友，请在用分区管理工具重新分区后，记得更新硬盘的mbr。在操作里面有这个选项的。否则就会出现：error17 其他驱动到www.hp.com.cn去下载 总而言之，很值的机器。
0,下载东西超级慢
0,与上次买的包装不一样，外面的盒子是天天果园的盒子，根本看不出是那里产的，里面的猕猴桃是不是进口的吃不准，里面用一堆乱草一样的东西装的，很乱那是装猕猴桃用的吗？
0,裤子拿回来有发廊里面的味道，洗都洗不掉，实物跟图片严重不符，最失败的一次购物了
1,面料也很舒服，老公很喜欢，卖家服务的也很好。
0,不透气。不值这个价钱，
1,看到这些水结晶时的图片，是震惊。我们不得不承认，我们对这个世界的认知少的可怜，作者给了一种假说，一种以爱和感谢为主题的美好祈愿。或许是因为很偏离我们从小的唯物主义教育，我感到迷茫。但是，这几年来越来越多所谓“量子力学”的理论诠释，的确动摇颠覆了我们的科学观。不管对错是非，面对这些个现实，是所有智者的最初选择。我宁愿相信，至少，心里会有很多美好的感觉。
0,*的苹果竟然还有坏的，咋搞的？我愿意花这么多的钱买苹果不就是为了苹果好吃，好看！
0,在这个价位上基本没有什么硬伤 不过触摸板的按键太软了，没手感
0,劣质面料，和介绍不一样。
1,稳定性非常好，使用起来噪音很小，运行稳定，很少出毛病，而且还有上门服务
0,不知道产品怎么样，送单员直接扔保安室了，被别人拿走怎么办？
0,"农历新年和太太预订了二天温泉标间 , 最后还是住了一天就走了 , 原因房间感觉比较不净洁 , 洗手间设备较简陋 , 前台管理十分混乱 , Check in 时入住人数很多我还可以理解 , 所以Check out 时原因前台唯一的刷卡机有问题 , 使我用信用卡下订的订金做不了取消 , 害我苦等了一小时 .本人很重视服务质素 , 该酒店唯一可取之处是房间服务不错 , 房间服务员很礼貌 ,只可惜我再也不考虑再入住了...."
0,呵呵~通病，京东的东西~就是价钱浮动太频繁了~打算入手的建议多留意几天价钱再够~6月10日下单买的当时也是喊着口号618大促~单裸机（无增值保障）是以1888人民币下单买下的~收货后到现在~隔了几天了打算问一下增值保障发票问题~说是要7月份后1-2个月左右发~突然发现这款手机又降了100块成1788了~现在是6月17日~也许前几天就降价了吧~反正我是刚看见~增值业务2年只换不修也由166降成了159~啊啊~我的小心脏~穷B的我 表示心里不平衡啦！！！疼疼~被坑了的感觉
0,不好用，洗了无数遍，头还是粘粘的，感觉假货一样
1,好，不错，真的很好不错
0,没有想象的那么划算，毕竟是500毫升的！
1,"AB型人看起来很混乱.很多时候自己也不知道在想些什么.这血型说明书,让读的人从不同的角度了解AB型人的内心世界,从而理解这群少数群体的生活状态.我本人是AB型人.大多数时候自命不凡,又在某些方面极度自卑.许多生活中的小细节,小动作,都与上面所描写的说明条例十分接近.真是无比神奇.这并不是命运命理之类的书.但是却是做为了解自己或AB型人的不错途径."
0,屏幕的显示效果有待提高，10寸还是小了，不是那种很抢人眼球的感觉。
0,真恶心，蒙牛还行不行啦
0,假的，用完头皮痒，头发涩。
1,我家小可爱说两个小老鼠好可爱哦，她非常喜欢看，就因为看了郑渊洁的这一系列的书，写了一篇作文描写一只小狗到了外星球的故事，写得还是比较生动有趣了，连老师也打了个“好”字。呵呵~所以能她说妈妈给我买吧，我看了就很有灵感哦。哈哈，就她那么小还灵感，我偷偷地笑，呵呵~当然啦继续给她买喽。不错滴！
1,大家都觉得它的像素不高，但是我不认为，我觉得它照出来的效果还是可以的，昨天去照樱花效果就不错，还可以调焦呢。播放音乐音质确实不错。
1,已经使用过了，商品一如既往的好
1,全五星是冲着配送员师傅给的~ 每次送货服务都很到位 辛苦啦！！！ 苹果口感一般吧~毕竟一分价钱一分货。
0,既然有thinkpad的鼠标，为何不送一个呢。今天去广州自提点的时候差点就要抽其中一个前台MM的耳光。拉着个脸，说话很不耐烦，好像大家都欠她钱似的，素质真的是太差了！严重侮辱了晶东的形象！
1,在推行环保方面做得比较到位，而且在菱湖公园旁边，环境不错。总体来说还可以，就是房间稍微偏小一点。
1,逛家乐福回来~冰箱满了，口袋空了。。。蒙牛红枣酸牛奶好实惠，下次回家给妈妈带~相比之下八所的物价真的好higho(╯□╰)o
1,性价比超高 结实 稳定 安静 嘿嘿 最关键的是我是5488块大洋入手的（6.11限时限量抢购） 没人比我低了吧 哈哈 超值 可惜现在没货了 本来想加个1G三星内存的 奶奶的 从199块涨到269块咯 唉。。。后悔当时没出手
1,我们都是未来的精英 蒙牛未来星！哈哈哈哈哈哈
0,想读一些心理方面的书或者故事 所以买了这个书 但是里面剧情离奇 心里师自己更是不正常的人。结尾更是神经病~~心里师竟然需要和她的老师睡觉才能治疗 ~~哪有这样的事 看的我都恶心了~~总之到最后 觉得浪费了自己的时间还有很失望
1,上网看东西，不断的操作，电池基本能用6个多小时，还是比较满意的。表面不容易留手印，比黑色的好。去华硕官网下载了，所有XP的驱动，装好还是不错的。
0,给的是白心的 我刚看到我擦 都第二次买了还这么坑
1,书中毛主席的每一个思维方法都要看好几遍才能深刻理解，对日常生活和工作都有帮助，如果真的弄懂了能让思维水平上升一个层次。这本书乍一看挺抽象，其实你要循着作者的脉络和自己的思考去读，是很有分量的。能当工具书，就是带在身边的一本书，没事就看一看，能让你不断地提高自己。我自己买了四本，自己留了两本，另外的两本送给了原来的同事。
0,不好，我是不好穿，也懒得退，给别人了
0,只能说在浦东机场附近，价格很便宜288，设施比较旧，关键wifi不行啊，根本连不上
0,就这样发过来了 连个气泡袋都不给个 要不是快递小哥服务态度好老子真想拒收
1,宝贝收到，质量不错，做工精细
1,房间很大，交通方便。早餐还可以。下次去沈阳，还是住那。补充点评 2007年12月25日 ： 贵了一点，如果不是公司付账不会住那。
0,usb接口只有三个，用起来有时不够用的感觉，毕竟现在usb接口的外设居多。
0,开两晚房间，做房卡做了一晚，让屋里放盒火柴也没给放，叫了等半天也不来，还得自己跑楼下拿。
1,"这次去杭州,在携程上选了好久,看了好多点评,才选定了友好饭店.总体来说还不错,只是最近在修地铁,门口的几条路都是单行线,一开始搞不清,路也不会走,过了两天,摸清了路线,还是挺好走的.另外饭店里提供的杭州旅游图不错,简明清楚,很有实用价值,我们出门都带.酒店总体的服务还是不错的,不管在哪碰到服务人员都是很有礼貌,微笑待人.只是有一天客房没有打扫,下午回来一看,还是乱糟糟的,立刻打电话,还不错,客房服务的人很快就来了.另外提一点小建议,就是早餐不够丰富,西式的比较多,中式的太少,不太符合中国人的中味.宾馆反馈 2008年8月14日 ： 非常感谢您能选择入住我们饭店，也非常感谢您中肯的点评。延安路平海路口的地铁设施建设是为了给市民和游客提供更便捷的出行方式，如果影响了您的出行，我们就此表示歉意也感谢您的谅解。为了保证客人在饭店的休息，我们对饭店在住客人的房间清洁有一定的规定。如果您需要在指定的时间整理客房，请将 “请速打扫”的标牌挂于房门上，我们的服务员将及时进房进行打扫和整理。您对我们饭店早餐提出的意见和建议，我们会落实相关部门进行改进。再次感谢您对我们饭店服务的肯定，这是对我们工作的最大鼓励。衷心期待您的再次光临！"
1,国产品牌做到这样很不容易了。国人值得购买好用！
0,1.钢琴漆外表面就是指纹收集器，手随便动两下就惨不忍睹了； 2.外表面lenove的标不好看，Thinkpad的i上一点还能亮，对商务本来说有点恶搞； 3.显示器的显示有点惨白，色彩有些失真。
0,质量好，款式不错
0,钢琴漆的外壳很容易脏，推荐大家用贴膜保护，市面上不少thinkpad的专用贴膜，贴出来的效果和t系列的磨砂表面如出一辙
0,说了送100m两瓶，没有送。不开心
0,房间小，一进去就有一股霉味，我们定的4个房间基础都有，最后挑了一个可以接受的，卫生间也又差又脏。
1,"总体还可以,网线接口与桌面距离遥远且怪异,不知道当初设计时是怎么想的,要横夸半个房间;晚上暖气太好了,第一天晚上被热得睡不着,又不能象空调一样可调节;早餐没什么吃的,过于简单,顶多准三星的水平.不过在西宁据说算好的了"
1,喇叭是杜比的音效，听朋友说东芝喇叭是笔记本里最好的。买回来一听果然不错
0,用完头皮发庠！！！！
0,我怎么感觉P8600和另外一个本联想F31的T2390一样的。。。没感觉出啥区别来
0,1，待机时间短！2，反应超级迟钝，特别是在短信功能上！3，翻盖易松动，属较严重质量问题！4，键盘间缝隙太大，总是有细小物件落入！
0,假的，洗完头发干枯毛躁，跟在超市买的差远了。
1,轻，非常轻，很好，比期待中好很多，这次发货也很快隔天就收到了！
1,用了两个多月了才来评价，感觉很流畅，值得购买
0,生产日期什么的都没有 上面都有灰了也不知道过没过期 味道不错很好闻护发乳感觉别人用过量不足
1,这款机子挺适合我，价格再实惠点就好了，或者京东多送点实用的东西
0,假的吧，洗了头痒！正品不会这样的，本来很信任京东的，没想到也是假货遍地！
0,发货速度超慢，客服态度还不好。东西还可以，所以就给差评了
